CID,IUPACName,MolecularFormula,MW,logP,TPSA,HBD,HBA,RotatableBonds,HeavyAtoms,CanonicalSMILES,InChIKey
16722836,N-tert-butyl-3-[[5-methyl-2-[4-(2-pyrrolidin-1-ylethoxy)anilino]pyrimidin-4-yl]amino]benzenesulfonamide,C27H36N6O3S,524.7,4.8,117.0,3,9,11,37,,JOOXLOJCABQBSG-UHFFFAOYSA-N
118598754,"6-[(6-aminopyrimidin-4-yl)amino]-8-methylspiro[2H-imidazo[1,5-a]pyridine-3,1'-cyclohexane]-1,5-dione",C17H20N6O2,340.4,1.3,113.0,3,6,2,25,,HKTBYUWLRDZAJK-UHFFFAOYSA-N
65906,2-[[1-[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]piperidin-4-yl]-methylamino]-1H-pyrimidin-6-one,C24H25FN6O,432.5,3.2,65.8,1,5,5,32,,PVLJETXTTWAYEW-UHFFFAOYSA-N
5280723,"7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]heptanoic acid",C20H34O5,354.5,3.2,94.8,3,5,13,25,,GMVPRGQOIOIIMI-DWKJAMRDSA-N
10074640,"4-[(4-methylpiperazin-1-yl)methyl]-N-[4-methyl-3-[(4-pyridin-3-yl-1,3-thiazol-2-yl)amino]phenyl]benzamide",C28H30N6OS,498.6,4.3,102.0,2,7,7,36,,WJEOLQLKVOPQFV-UHFFFAOYSA-N
5330286,"6-acetyl-8-cyclopentyl-5-methyl-2-[(5-piperazin-1-yl-2-pyridinyl)amino]pyrido[2,3-d]pyrimidin-7-one",C24H29N7O2,447.5,1.8,103.0,2,8,5,33,,AHJRHEGDXFFMBM-UHFFFAOYSA-N
119192,"2-[[1-(7-chloroquinolin-4-yl)-5-(2,6-dimethoxyphenyl)pyrazole-3-carbonyl]amino]adamantane-2-carboxylic acid",C32H31ClN4O5,587.1,5.8,116.0,2,7,7,42,,DYLJVOXRWLXDIG-UHFFFAOYSA-N
9549295,"1-[2-chloro-4-(6,7-dimethoxyquinazolin-4-yl)oxyphenyl]-3-propylurea",C20H21ClN4O4,416.9,3.9,94.6,2,6,7,29,,VPBYZLCHOKSGRX-UHFFFAOYSA-N
11950170,2-[3-[4-(1H-indazol-5-ylamino)quinazolin-2-yl]phenoxy]-N-propan-2-ylacetamide,C26H24N6O2,452.5,4.8,105.0,3,6,7,34,,GKHIVNAUVKXIIY-UHFFFAOYSA-N
9931954,"6-fluoro-2-[4-(methylaminomethyl)phenyl]-3,10-diazatricyclo[6.4.1.04,13]trideca-1,4,6,8(13)-tetraen-9-one",C19H18FN3O,323.4,2.5,56.9,3,3,3,24,,HMABYWSNWIZPAG-UHFFFAOYSA-N
46214930,2-[[5-chloro-2-[(5-methyl-2-propan-2-ylpyrazol-3-yl)amino]-4-pyridinyl]amino]-N-methoxybenzamide,C20H23ClN6O2,414.9,4.5,93.1,3,6,7,29,,BVAHPPKGOOJSPU-UHFFFAOYSA-N
2724385,"3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-12,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C41H64O14,780.9,1.3,203.0,6,14,7,55,,LTMHDMANZUZIPE-PUGKRICDSA-N
11427553,[4-[(E)-2-(1H-indazol-3-yl)ethenyl]phenyl]-piperazin-1-ylmethanone,C20H20N4O,332.4,2.7,61.0,2,3,3,25,,YYLKKYCXAOBSRM-JXMROGBWSA-N
446541,(E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid,C17H20O6,320.3,3.2,93.1,2,6,6,23,,HPNSFSBZBAHARI-RUDMXATFSA-N
11511120,(E)-N-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]-4-piperidin-1-ylbut-2-enamide,C24H25ClFN5O2,469.9,4.4,79.4,2,7,7,33,,LVXJQMNHJWSHET-AATRIKPKSA-N
14676,10-[(1-methylpyrrolidin-3-yl)methyl]phenothiazine;hydrochloride,C18H21ClN2S,332.9,,31.8,1,3,2,22,,IEISBKIVLDXSMZ-UHFFFAOYSA-N
5280360,"(Z)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]hept-5-enoic acid",C20H32O5,352.5,2.8,94.8,3,5,12,25,,XEYBRNLFEZDVAW-ARSRFYASSA-N
71245288,"5-(4-cyclopropylimidazol-1-yl)-2-fluoro-4-methyl-N-[6-(4-propan-2-yl-1,2,4-triazol-3-yl)-2-pyridinyl]benzamide",C24H24FN7O,445.5,2.7,90.5,1,6,6,33,,YIDDLAAKOYYGJG-UHFFFAOYSA-N
46883536,"(2R)-2-[(4-chlorophenyl)sulfonyl-[[2-fluoro-4-(1,2,4-oxadiazol-3-yl)phenyl]methyl]amino]-5,5,5-trifluoropentanamide",C20H17ClF4N4O4S,520.9,4.0,128.0,1,11,9,34,,XEAOPVUAMONVLA-QGZVFWFLSA-N
6047,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoic acid",C9H11NO4,197.19,-2.7,104.0,4,5,3,14,,WTDRDQBEARUVNC-LURJTMIESA-N
18343,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methyloxolan-2-yl]-5-fluoropyrimidine-2,4-dione",C9H11FN2O5,246.19,-1.7,99.1,3,6,1,17,,ZWAOHEXOSAUJHY-ZIYNGMLESA-N
60953,"pentyl N-[1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methyloxolan-2-yl]-5-fluoro-2-oxopyrimidin-4-yl]carbamate",C15H22FN3O6,359.35,0.6,121.0,3,7,7,25,,GAGWJHPBXLXJQN-UORFTKCHSA-N
5834,"[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate",C23H30O6,402.5,2.4,101.0,2,6,4,29,,LRJOMUJRLNCICJ-JZYPGELDSA-N
24785538,"(2S)-1-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]pyrrolo[2,1-f][1,2,4]triazin-2-yl]-N-(6-fluoro-3-pyridinyl)-2-methylpyrrolidine-2-carboxamide",C23H24FN9O,461.5,2.9,116.0,3,8,6,34,,LQVXSNNAFNGRAH-QHCPKHFHSA-N
91430,"3-[N-(4,5-dihydro-1H-imidazol-2-ylmethyl)-4-methylanilino]phenol;methanesulfonic acid",C18H23N3O4S,377.5,,111.0,3,6,4,26,,OGIYDFVHFQEFKQ-UHFFFAOYSA-N
11285588,"[(1S,4R,6S,7Z,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",C35H46FN5O9S,731.8,3.3,189.0,3,10,8,51,,ZVTDLPBHTSMEJZ-JSZLBQEHSA-N
60464,"5-amino-1-cyclopropyl-7-[(3R,5S)-3,5-dimethylpiperazin-1-yl]-6,8-difluoro-4-oxoquinoline-3-carboxylic acid",C19H22F2N4O3,392.4,0.1,98.9,3,9,3,28,,DZZWHBIBMUVIIW-DTORHVGOSA-N
9952884,"7-[(3S,4S)-3-methoxy-4-(methylamino)pyrrolidin-1-yl]-4-oxo-1-(1,3-thiazol-2-yl)-1,8-naphthyridine-3-carboxylic acid",C18H19N5O4S,401.4,-0.3,136.0,2,10,5,28,,XZAFZXJXZHRNAQ-STQMWFEESA-N
155435,(2S)-3-(4-hydroxyphenyl)-4-methyl-2-[4-(2-piperidin-1-ylethoxy)phenyl]-2H-chromen-7-ol,C29H31NO4,457.6,5.2,62.2,2,5,6,34,,DUYNJNWVGIWJRI-LJAQVGFWSA-N
9933475,4-[(4-fluoro-2-methyl-1H-indol-5-yl)oxy]-6-methoxy-7-(3-pyrrolidin-1-ylpropoxy)quinazoline,C25H27FN4O3,450.5,4.9,72.5,1,7,8,33,,XXJWYDDUDKYVKI-UHFFFAOYSA-N
2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,C17H18FN3O3,331.34,-1.1,72.9,2,7,3,24,,MYSWGUAQZAJSOK-UHFFFAOYSA-N
151194,N-(4-chlorophenyl)-4-(pyridin-4-ylmethyl)phthalazin-1-amine,C20H15ClN4,346.8,4.5,50.7,1,4,4,25,,YCOYDOIWSSHVCK-UHFFFAOYSA-N
4033,2-chloro-N-(2-chloroethyl)-N-methylethanamine,C5H11Cl2N,156.05,0.9,3.2,0,1,4,8,,HAWPXGHAZFHHAD-UHFFFAOYSA-N
10253143,"2-(2,4-dichloroanilino)-N-(oxan-4-ylmethyl)-4-(trifluoromethyl)pyrimidine-5-carboxamide",C18H17Cl2F3N4O2,449.3,4.1,76.1,2,8,5,29,,TWQYWUXBZHPIIV-UHFFFAOYSA-N
118869362,"(3R)-3-methyl-4-[4-(2-methylpyrazol-3-yl)-8-(1H-pyrazol-5-yl)-1,7-naphthyridin-2-yl]morpholine",C20H21N7O,375.4,1.6,84.8,1,6,3,28,,YBXRSCXGRPSTMW-CYBMUJFWSA-N
23663991,sodium;hydroxy-[1-hydroxy-3-[methyl(pentyl)amino]-1-phosphonopropyl]phosphinate;hydrate,C9H24NNaO8P2,359.23,,142.0,5,9,9,21,,VBDRTGFACFYFCT-UHFFFAOYSA-M
68289010,"3-[(1S)-1-imidazo[1,2-a]pyridin-6-ylethyl]-5-(1-methylpyrazol-4-yl)triazolo[4,5-b]pyrazine",C17H15N9,345.4,1.5,91.6,0,6,3,26,,XYDNMOZJKOGZLS-NSHDSACASA-N
156422,1-[3-tert-butyl-1-(4-methylphenyl)pyrazol-5-yl]-3-[4-(2-morpholin-4-ylethoxy)naphthalen-1-yl]urea,C31H37N5O3,527.7,5.7,80.7,2,5,8,39,,MVCOAUNKQVWQHZ-UHFFFAOYSA-N
5770,"methyl (1R,15S,17R,18R,19S,20S)-6,18-dimethoxy-17-(3,4,5-trimethoxybenzoyl)oxy-1,3,11,12,14,15,16,17,18,19,20,21-dodecahydroyohimban-19-carboxylate",C33H40N2O9,608.7,4.0,118.0,1,10,10,44,,QEVHRUUCFGRFIF-MDEJGZGSSA-N
5362376,5-[(2R)-2-[2-(2-ethoxyphenoxy)ethylamino]propyl]-2-methoxybenzenesulfonamide;hydrochloride,C20H29ClN2O5S,445.0,,108.0,3,7,11,29,,ZZIZZTHXZRDOFM-XFULWGLBSA-N
22475,trimethyl-[2-[4-oxo-4-[2-(trimethylazaniumyl)ethoxy]butanoyl]oxyethyl]azanium dichloride,C14H30Cl2N2O4,361.3,,52.6,0,6,11,22,,YOEWQQVKRJEPAE-UHFFFAOYSA-L
11485656,1-[4-(3-amino-1H-indazol-4-yl)phenyl]-3-(2-fluoro-5-methylphenyl)urea,C21H18FN5O,375.4,3.9,95.8,4,4,3,28,,MPVGZUGXCQEXTM-UHFFFAOYSA-N
114897,"(7S,9S)-9-acetyl-9-amino-7-[(2S,4S,5R)-4,5-dihydroxyoxan-2-yl]oxy-6,11-dihydroxy-8,10-dihydro-7H-tetracene-5,12-dione;hydrochloride",C25H26ClNO9,519.9,,177.0,6,10,3,36,,BHMLHEQFWVQAJS-IITOGVPQSA-N
5280965,"(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(2R,3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid",C47H73NO17,924.1,0.0,320.0,12,18,3,65,,APKFDSVGJQXUKY-INPOYWNPSA-N
11689883,methyl 4-[[2-fluoro-3-[(6-methyl-3-pyridinyl)carbamoylamino]phenyl]methyl]piperazine-1-carboxylate,C20H24FN5O3,401.4,1.4,86.8,2,6,5,29,,RFUBTTPMWSKEIW-UHFFFAOYSA-N
11876263,"[2-[(8S,9S,10R,13S,14S,17S)-10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] 2,2-dimethylpropanoate",C26H38O4,414.6,4.5,60.4,0,4,5,30,,VVOIQBFMTVCINR-WWMZEODYSA-N
25066467,4-[4-[(3-tert-butyl-1-quinolin-6-ylpyrazol-5-yl)carbamoylamino]-3-fluorophenoxy]-N-methylpyridine-2-carboxamide,C30H28FN7O3,553.6,4.9,123.0,3,7,7,41,,WVXNSAVVKYZVOE-UHFFFAOYSA-N
46885626,"3-[4-[4-[2-[3-[(dimethylamino)methyl]phenyl]-1H-pyrrolo[2,3-b]pyridin-4-yl]-1-ethylpyrazol-3-yl]phenyl]-1,1-dimethylurea",C30H33N7O,507.6,3.9,82.1,2,4,7,38,,QTBWCSQGBMPECM-UHFFFAOYSA-N
11713159,"N-methyl-N-[3-[[[2-[(2-oxo-1,3-dihydroindol-5-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]methyl]-2-pyridinyl]methanesulfonamide",C21H20F3N7O3S,507.5,2.0,138.0,3,12,7,35,,MZDKLVOWGIOKTN-UHFFFAOYSA-N
123619,5-chloro-2-(6-methyl-3-pyridinyl)-3-(4-methylsulfonylphenyl)pyridine,C18H15ClN2O2S,358.8,3.3,68.3,0,4,3,24,,MNJVRJDLRVPLFE-UHFFFAOYSA-N
4842,3-bromo-1-[4-(3-bromopropanoyl)piperazin-1-yl]propan-1-one,C10H16Br2N2O2,356.05,0.4,40.6,0,2,4,16,,NJBFOOCLYDNZJN-UHFFFAOYSA-N
24779724,"6-[[6-(1-methylpyrazol-4-yl)-[1,2,4]triazolo[4,3-b]pyridazin-3-yl]sulfanyl]quinoline",C18H13N7S,359.4,2.4,99.1,0,6,3,26,,BCZUAADEACICHN-UHFFFAOYSA-N
4060,"5-ethyl-3-methyl-5-phenylimidazolidine-2,4-dione",C12H14N2O2,218.25,1.5,49.4,1,2,2,16,,GMHKMTDVRCWUDX-UHFFFAOYSA-N
667476,"4-[(2E,4E)-4-(4-hydroxyphenyl)hexa-2,4-dien-3-yl]phenol",C18H18O2,266.3,5.4,40.5,2,2,3,20,,NFDFQCUYFHCNBW-SCGPFSFSSA-N
11057,"[4-[bis[4-(dimethylamino)phenyl]methylidene]cyclohexa-2,5-dien-1-ylidene]-dimethylazanium chloride",C25H30ClN3,408.0,,9.5,0,3,4,29,,ZXJXZNDDNMQXFV-UHFFFAOYSA-M
36314,"[(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4,12-diacetyloxy-15-[(2R,3S)-3-benzamido-2-hydroxy-3-phenylpropanoyl]oxy-1,9-dihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",C47H51NO14,853.9,2.5,221.0,4,14,14,62,,RCINICONZNJXQF-MZXODVADSA-N
2803,"N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",C9H9Cl2N3,230.09,1.6,36.4,2,1,2,14,,GJSURZIOUXUGAL-UHFFFAOYSA-N
4030,methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate,C16H13N3O3,295.29,2.8,84.1,2,4,4,22,,OPXLLQIJSORQAM-UHFFFAOYSA-N
56960363,"6-amino-5-[(1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy]-N-[4-[(3R,5S)-3,5-dimethylpiperazine-1-carbonyl]phenyl]pyridazine-3-carboxamide",C26H27Cl2FN6O3,561.4,3.6,122.0,3,8,6,38,,GLYMPHUVMRFTFV-QLFBSQMISA-N
46834118,"(6R)-6-(2-fluorophenyl)-N-[3-[2-(2-methoxyethylamino)ethyl]phenyl]-5,6-dihydrobenzo[h]quinazolin-2-amine",C29H29FN4O,468.6,5.3,59.1,2,6,9,35,,KPJDVVCDVBFRMU-AREMUKBSSA-N
5282181,"trans-(1R,3S,5Z)-5-[(2E)-2-[(1R,3aS,7aR)-7a-methyl-1-[(2R)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",C27H44O2,400.6,6.8,40.5,2,2,6,29,,OFHCOWSQAMBJIW-AVJTYSNKSA-N
440936,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-(4-hydroxyphenoxy)oxane-3,4,5-triol",C12H16O7,272.25,-0.7,120.0,5,7,3,19,,BJRNKVDFDLYUGJ-RMPHRYRLSA-N
5284447,"(1R,3S,5R,7R,8E,12R,14E,16E,18E,20E,22R,24S,25R,26S)-22-[(2R,3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,26-trihydroxy-12-methyl-10-oxo-6,11,28-trioxatricyclo[22.3.1.05,7]octacosa-8,14,16,18,20-pentaene-25-carboxylic acid",C33H47NO13,665.7,-1.3,231.0,7,14,3,47,,NCXMLFZGDNKEPB-FFPOYIOWSA-N
5281078,2-morpholin-4-ylethyl (E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoate,C23H31NO7,433.5,3.2,94.5,1,8,10,31,,RTGDFNSFWBGLEC-SYZQJQIISA-N
9051,"(8S,9R,10S,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C21H28O2,312.4,3.8,34.1,0,2,1,23,,JGMOKGBVKVMRFX-HQZYFCCVSA-N
59634741,N-[4-[4-(cyclopropylmethyl)piperazine-1-carbonyl]phenyl]quinoline-8-sulfonamide,C24H26N4O3S,450.6,1.8,91.0,1,6,6,32,,XAYGBKHKBBXDAK-UHFFFAOYSA-N
5281065,(E)-but-2-enedioic acid;bis(N-[4-[4-[ethyl(heptyl)amino]-1-hydroxybutyl]phenyl]methanesulfonamide),C44H76N4O10S2,885.2,,231.0,6,14,30,60,,PCIOHQNIRPWFMV-WXXKFALUSA-N
2519,"1,3,7-trimethylpurine-2,6-dione",C8H10N4O2,194.19,-0.1,58.4,0,3,0,14,,RYYVLZVUVIJVGH-UHFFFAOYSA-N
21800,"[2-[(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-17-propanoyloxy-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] propanoate",C28H37FO7,504.6,3.6,107.0,1,8,8,36,,CIWBQSYVNNPZIQ-XYWKZLDCSA-N
6444692,"4-[[4-[4-(triazol-1-yl)butyl]phenoxy]methyl]-2-[(E)-2-[4-(trifluoromethyl)phenyl]ethenyl]-1,3-oxazole",C25H23F3N4O2,468.5,5.4,66.0,0,8,10,34,,ZTFBIUXIQYRUNT-MDWZMJQESA-N
5281104,"trans-(1R,3R)-5-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5S)-6-hydroxy-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]cyclohexane-1,3-diol",C27H44O3,416.6,5.0,60.7,3,3,5,30,,BPKAHTKRCLCHEA-UBFJEZKGSA-N
3936,"O-(5,6,7,8-tetrahydronaphthalen-2-yl) N-(6-methoxy-2-pyridinyl)-N-methylcarbamothioate",C18H20N2O2S,328.4,4.9,66.7,0,4,4,23,,VPHPQNGOVQYUMG-UHFFFAOYSA-N
71360,"1-[4-[3-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]propoxy]-3-methoxyphenyl]ethanone",C24H27FN2O4,426.5,4.1,64.8,0,7,8,31,,XMXHEBAFVSFQEX-UHFFFAOYSA-N
135398510,4-amino-5-fluoro-3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-quinolin-2-one,C21H21FN6O,392.4,1.6,90.3,3,6,2,29,,PIQCTGMSNWUMAF-UHFFFAOYSA-N
5288149,"trans-(1R,3S,5Z)-5-[(2E)-2-[(1R,3aS,7aR)-1-[(2R,3E,5E)-7-ethyl-7-hydroxynona-3,5-dien-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",C30H46O3,454.7,5.8,60.7,3,3,7,33,,LVLLALCJVJNGQQ-SEODYNFXSA-N
451668,"4-amino-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one",C8H12N4O4,228.21,-1.2,121.0,3,4,2,16,,XAUDJQYHKZQPEU-KVQBGUIXSA-N
3025986,"N-[5-[(5-tert-butyl-1,3-oxazol-2-yl)methylsulfanyl]-1,3-thiazol-2-yl]piperidine-4-carboxamide",C17H24N4O2S2,380.5,3.0,134.0,2,7,6,25,,OUSFTKFNBAZUKL-UHFFFAOYSA-N
135400182,(2S)-2-[[5-[methyl-[(2-methyl-4-oxo-3H-quinazolin-6-yl)methyl]amino]thiophene-2-carbonyl]amino]pentanedioic acid,C21H22N4O6S,458.5,1.4,177.0,4,9,9,32,,IVTVGDXNLFLDRM-HNNXBMFYSA-N
3957,"ethyl 4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-ylidene)piperidine-1-carboxylate",C22H23ClN2O2,382.9,5.2,42.4,0,3,2,27,,JCCNYMKQOSZNPW-UHFFFAOYSA-N
5717,cyclopentyl N-[3-[[2-methoxy-4-[(2-methylphenyl)sulfonylcarbamoyl]phenyl]methyl]-1-methylindol-5-yl]carbamate,C31H33N3O6S,575.7,5.5,124.0,2,6,9,41,,YEEZWCHGZNKEEK-UHFFFAOYSA-N
5277135,6-[(3-chloro-2-fluorophenyl)methyl]-1-[(2S)-1-hydroxy-3-methylbutan-2-yl]-7-methoxy-4-oxoquinoline-3-carboxylic acid,C23H23ClFNO5,447.9,5.3,87.1,2,7,7,31,,JUZYLCPPVHEVSV-LJQANCHMSA-N
6436628,"(6R,7R)-7-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-8-oxo-3-[(E)-prop-1-enyl]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;hydrate",C18H21N3O6S,407.4,,159.0,5,8,5,28,,ALYUMNAHLSSTOU-CIRGZYLNSA-N
3005572,"2-[4-[(Z)-4-chloro-1,2-diphenylbut-1-enyl]phenoxy]-N,N-dimethylethanamine;2-hydroxypropane-1,2,3-tricarboxylic acid",C32H36ClNO8,598.1,,145.0,4,9,14,42,,IWEQQRMGNVVKQW-OQKDUQJOSA-N
5281069,(E)-but-2-enedioic acid;(2R)-2-[2-[(1R)-1-(4-chlorophenyl)-1-phenylethoxy]ethyl]-1-methylpyrrolidine,C25H30ClNO5,460.0,,87.1,2,6,8,32,,PMGQWSIVQFOFOQ-YKVZVUFRSA-N
39764,"[(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-17-acetyloxy-10,13-dimethyl-16-(1-methylpiperidin-1-ium-1-yl)-2-piperidin-1-yl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate bromide",C34H57BrN2O4,637.7,,55.8,0,6,6,41,,VEPSYABRBFXYIB-PWXDFCLTSA-M
2761171,2-ethylpyridine-4-carbothioamide,C8H10N2S,166.25,1.1,71.0,1,2,2,11,,AEOCXXJPGCBFJA-UHFFFAOYSA-N
86567195,"10-[3-(hydroxymethyl)-4-[1-methyl-5-[[5-[(2S)-2-methyl-4-(oxetan-3-yl)piperazin-1-yl]-2-pyridinyl]amino]-6-oxo-3-pyridinyl]-2-pyridinyl]-4,4-dimethyl-1,10-diazatricyclo[6.4.0.02,6]dodeca-2(6),7-dien-9-one",C37H44N8O4,664.8,2.3,119.0,2,9,7,49,,WNEODWDFDXWOLU-QHCPKHFHSA-N
78320750,"N-cyclopropyl-4-[6-(2,3-difluoro-4-methoxyphenoxy)-8-(3,3,3-trifluoropropylamino)imidazo[1,2-b]pyridazin-3-yl]-2-methylbenzamide",C27H24F5N5O3,561.5,5.7,89.8,2,11,9,40,,WNEILUNVMHVMPH-UHFFFAOYSA-N
5878,"(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-1,9a,11a-trimethyl-2,3,3a,3b,4,5,5a,6,9,9b,10,11-dodecahydroindeno[4,5-h]isochromen-7-one",C19H30O3,306.4,3.7,46.5,1,3,0,22,,QSLJIVKCVHQPLV-PEMPUTJUSA-N
34312,5-oxo-6H-benzo[b][1]benzazepine-11-carboxamide,C15H12N2O2,252.27,1.7,63.4,1,2,0,19,,CTRLABGOLIVAIY-UHFFFAOYSA-N
16118392,"1-N'-[2-fluoro-4-[[2-[[4-(4-methylpiperazin-1-yl)piperidine-1-carbonyl]amino]-4-pyridinyl]oxy]phenyl]-1-N-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide",C33H37F2N7O4,633.7,4.1,119.0,3,9,8,46,,UQRCJCNVNUFYDX-UHFFFAOYSA-N
2161,"2-amino-5-oxo-7-propan-2-ylchromeno[2,3-b]pyridine-3-carboxylic acid",C16H14N2O4,298.29,3.1,103.0,2,6,2,22,,SGRYPYWGNKJSDL-UHFFFAOYSA-N
68873,"(1R,2R,4R,10R,11S,14S,15S,16S,18S,19S)-10,14-dimethylspiro[hexacyclo[9.8.0.02,4.05,10.014,19.016,18]nonadec-5-ene-15,5'-oxolane]-2',7-dione",C24H30O3,366.5,3.5,43.4,0,3,0,27,,METQSPRSQINEEU-HXCATZOESA-N
25062766,N-(cyanomethyl)-4-[2-(4-morpholin-4-ylanilino)pyrimidin-4-yl]benzamide,C23H22N6O2,414.5,2.6,103.0,2,7,6,31,,ZVHNDZWQTBEVRY-UHFFFAOYSA-N
44155856,N-[4-[(2-amino-3-chloro-4-pyridinyl)oxy]-3-fluorophenyl]-5-(4-fluorophenyl)-4-oxo-1H-pyridine-3-carboxamide,C23H15ClF2N4O3,468.8,3.8,106.0,3,8,5,33,,PDYXPCKITKHFOZ-UHFFFAOYSA-N
9888590,N-(4-methoxyphenyl)sulfonyl-N-[2-[(E)-2-(1-oxidopyridin-1-ium-4-yl)ethenyl]phenyl]acetamide,C22H20N2O5S,424.5,2.6,97.5,0,5,6,30,,OCKHRKSTDPOHEN-BQYQJAHWSA-N
151115,"(10S,23S)-23-amino-10-ethyl-18-fluoro-10-hydroxy-19-methyl-8-oxa-4,15-diazahexacyclo[14.7.1.02,14.04,13.06,11.020,24]tetracosa-1,6(11),12,14,16,18,20(24)-heptaene-5,9-dione",C24H22FN3O4,435.4,0.4,106.0,2,7,1,32,,ZVYVPGLRVWUPMP-FYSMJZIKSA-N
6010,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C20H30O2,302.5,3.4,37.3,1,2,0,22,,GCKMFJBGXUYNAG-HLXURNFRSA-N
