ID,Drug1,Drug2,Cell line,ZIP,classification
121413,AXITINIB,MEGESTROL ACETATE,KM12,-5.72,No_Effect
121420,CRIZOTINIB,MEGESTROL ACETATE,HCT116,-5.05,No_Effect
121428,VISMODEGIB,MEGESTROL ACETATE,KM12,-9.2,Antagonism
121461,CABAZITAXEL,MEGESTROL ACETATE,HT29,30.31,Synergy
121464,CABAZITAXEL,MEGESTROL ACETATE,HCT116,12.03,Synergy
121469,CABAZITAXEL,MEGESTROL ACETATE,A549,10.28,Synergy
121477,CABAZITAXEL,MEGESTROL ACETATE,MCF7,9.17,Synergy
121479,CABAZITAXEL,MEGESTROL ACETATE,NCIH23,7.16,No_Effect
121481,CABAZITAXEL,MEGESTROL ACETATE,KM12,11.59,Synergy
121484,VANDETANIB,MEGESTROL ACETATE,ACHN,-7.27,No_Effect
121577,URACIL MUSTARD,ROMIDEPSIN,HT29,-5.63,No_Effect
121578,URACIL MUSTARD,ROMIDEPSIN,IGROV1,9,Synergy
121580,URACIL MUSTARD,ROMIDEPSIN,A498,-7.07,No_Effect
121581,URACIL MUSTARD,ROMIDEPSIN,EKVX,25.83,Synergy
121588,URACIL MUSTARD,ROMIDEPSIN,MCF7,7.3,No_Effect
121668,DACARBAZINE,ROMIDEPSIN,KM12,-6.45,No_Effect
121671,DACARBAZINE,ROMIDEPSIN,IGROV1,5.01,No_Effect
121673,DACARBAZINE,ROMIDEPSIN,EKVX,21.73,Synergy
121785,CRIZOTINIB,BORTEZOMIB,HCT116,-6.78,No_Effect
121786,CRIZOTINIB,BORTEZOMIB,NCIH23,-7.08,No_Effect
121798,VISMODEGIB,BORTEZOMIB,KM12,-9.83,Antagonism
121799,VISMODEGIB,BORTEZOMIB,HT29,5.14,No_Effect
121801,VISMODEGIB,BORTEZOMIB,A498,6.83,No_Effect
121804,AXITINIB,BORTEZOMIB,KM12,-6.49,No_Effect
121818,THIOGUANINE,ROMIDEPSIN,EKVX,11.16,Synergy
121819,THIOGUANINE,ROMIDEPSIN,A498,-10.29,Antagonism
121821,THIOGUANINE,ROMIDEPSIN,IGROV1,8.09,Synergy
121824,THIOGUANINE,ROMIDEPSIN,KM12,-7.9,Antagonism
121829,VANDETANIB,BORTEZOMIB,A549,-5.64,No_Effect
121830,VANDETANIB,BORTEZOMIB,ACHN,-6.55,No_Effect
121831,VANDETANIB,BORTEZOMIB,A498,-6.81,No_Effect
121833,VANDETANIB,BORTEZOMIB,EKVX,-6.27,No_Effect
121851,CABAZITAXEL,BORTEZOMIB,UACC62,6.57,No_Effect
121854,CABAZITAXEL,BORTEZOMIB,MCF7,9.85,Synergy
121861,CABAZITAXEL,BORTEZOMIB,EKVX,6.37,No_Effect
121863,CABAZITAXEL,BORTEZOMIB,A498,5.97,No_Effect
121864,CHLORAMBUCIL,ROMIDEPSIN,EKVX,22.34,Synergy
121865,CHLORAMBUCIL,ROMIDEPSIN,A498,-8.02,Antagonism
121867,CHLORAMBUCIL,ROMIDEPSIN,IGROV1,11.73,Synergy
121870,CHLORAMBUCIL,ROMIDEPSIN,HCT116,-7.44,No_Effect
121872,CHLORAMBUCIL,ROMIDEPSIN,NCIH23,-6.87,No_Effect
121919,ABIRATERONE,BORTEZOMIB,KM12,-5.89,No_Effect
121945,MELPHALAN HYDROCHLORIDE,ROMIDEPSIN,KM12,-5.59,No_Effect
121946,MELPHALAN HYDROCHLORIDE,ROMIDEPSIN,NCIH23,-5.32,No_Effect
121951,MELPHALAN HYDROCHLORIDE,ROMIDEPSIN,ACHN,5.44,No_Effect
121953,MELPHALAN HYDROCHLORIDE,ROMIDEPSIN,EKVX,24.69,Synergy
121989,VEMURAFENIB,BORTEZOMIB,A498,7.45,No_Effect
121990,VEMURAFENIB,BORTEZOMIB,HT29,5.24,No_Effect
121995,VEMURAFENIB,BORTEZOMIB,UACC62,8.51,Synergy
121996,ALTRETAMINE,ROMIDEPSIN,EKVX,25.05,Synergy
121997,ALTRETAMINE,ROMIDEPSIN,ACHN,7.25,No_Effect
121999,ALTRETAMINE,ROMIDEPSIN,IGROV1,7.63,Synergy
122000,ALTRETAMINE,ROMIDEPSIN,MCF7,10.18,Synergy
122001,ALTRETAMINE,ROMIDEPSIN,KM12,-8.06,Antagonism
122065,PAZOPANIB HYDROCHLORIDE,BORTEZOMIB,MCF7,10.02,Synergy
122074,URACIL MUSTARD,AMINOLEVULINIC ACID HYDROCHLORIDE,MCF7,-9.99,Antagonism
122078,URACIL MUSTARD,AMINOLEVULINIC ACID HYDROCHLORIDE,IGROV1,6.27,No_Effect
122079,URACIL MUSTARD,AMINOLEVULINIC ACID HYDROCHLORIDE,HT29,-8.86,Antagonism
122085,URACIL MUSTARD,AMINOLEVULINIC ACID HYDROCHLORIDE,ACHN,-5.42,No_Effect
122086,URACIL MUSTARD,AMINOLEVULINIC ACID HYDROCHLORIDE,A549,-12.67,Antagonism
122087,URACIL MUSTARD,AMINOLEVULINIC ACID HYDROCHLORIDE,A498,-7.7,Antagonism
122097,URACIL MUSTARD,AMINOLEVULINIC ACID HYDROCHLORIDE,UACC62,-9.02,Antagonism
122119,5-FU,ROMIDEPSIN,NCIH23,-6.74,No_Effect
122122,5-FU,ROMIDEPSIN,KM12,-12.8,Antagonism
122123,5-FU,ROMIDEPSIN,IGROV1,14.62,Synergy
122128,5-FU,ROMIDEPSIN,EKVX,28.87,Synergy
122130,5-FU,ROMIDEPSIN,A549,5.42,No_Effect
122131,5-FU,ROMIDEPSIN,A498,-12.73,Antagonism
122141,DACARBAZINE,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,9.15,Synergy
122214,ABIRATERONE,CARMUSTINE,HT29,5.63,No_Effect
122300,THIOGUANINE,AMINOLEVULINIC ACID HYDROCHLORIDE,A498,-5.31,No_Effect
122302,THIOGUANINE,AMINOLEVULINIC ACID HYDROCHLORIDE,EKVX,9.35,Synergy
122306,THIOGUANINE,AMINOLEVULINIC ACID HYDROCHLORIDE,IGROV1,-6.44,No_Effect
122307,CHLORAMBUCIL,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,6.77,No_Effect
122312,CHLORAMBUCIL,AMINOLEVULINIC ACID HYDROCHLORIDE,MCF7,-9.55,Antagonism
122319,CHLORAMBUCIL,AMINOLEVULINIC ACID HYDROCHLORIDE,A498,-7.14,No_Effect
122321,CHLORAMBUCIL,AMINOLEVULINIC ACID HYDROCHLORIDE,A549,-6.11,No_Effect
122324,CHLORAMBUCIL,AMINOLEVULINIC ACID HYDROCHLORIDE,EKVX,-7.13,No_Effect
122329,CHLORAMBUCIL,AMINOLEVULINIC ACID HYDROCHLORIDE,HT29,-7.64,Antagonism
122352,CHLORAMBUCIL,AMINOLEVULINIC ACID HYDROCHLORIDE,UACC62,-9.41,Antagonism
122355,ALTRETAMINE,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,9.75,Synergy
122375,TENIPOSIDE,ROMIDEPSIN,EKVX,25.98,Synergy
122376,TENIPOSIDE,ROMIDEPSIN,A498,-7.53,Antagonism
122377,TENIPOSIDE,ROMIDEPSIN,IGROV1,10.75,Synergy
122381,MELPHALAN HYDROCHLORIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,UACC62,-5.11,No_Effect
122393,MELPHALAN HYDROCHLORIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,ACHN,-6.22,No_Effect
122394,MELPHALAN HYDROCHLORIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,A549,-9.16,Antagonism
122397,MELPHALAN HYDROCHLORIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,HCT116,-5.96,No_Effect
122399,MELPHALAN HYDROCHLORIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,NCIH23,-6.2,No_Effect
122400,MELPHALAN HYDROCHLORIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,MCF7,-6.93,No_Effect
122402,MELPHALAN HYDROCHLORIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,12.8,Synergy
122457,5-FU,AMINOLEVULINIC ACID HYDROCHLORIDE,NCIH23,-14.31,Antagonism
122460,5-FU,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,-22.54,Antagonism
122466,5-FU,AMINOLEVULINIC ACID HYDROCHLORIDE,EKVX,-8.08,Antagonism
122469,5-FU,AMINOLEVULINIC ACID HYDROCHLORIDE,ACHN,7.59,Synergy
122470,5-FU,AMINOLEVULINIC ACID HYDROCHLORIDE,IGROV1,9.43,Synergy
122482,5-FU,AMINOLEVULINIC ACID HYDROCHLORIDE,UACC62,-14.16,Antagonism
122490,5-FU,MELPHALAN HYDROCHLORIDE,EKVX,11.55,Synergy
122492,5-FU,MELPHALAN HYDROCHLORIDE,ACHN,5.8,No_Effect
122498,5-FU,MELPHALAN HYDROCHLORIDE,NCIH23,-8.84,Antagonism
122499,5-FU,MELPHALAN HYDROCHLORIDE,MCF7,-6.02,No_Effect
122503,5-FU,MELPHALAN HYDROCHLORIDE,KM12,-11.18,Antagonism
122505,5-FU,MELPHALAN HYDROCHLORIDE,UACC62,-7.06,No_Effect
122516,MEGESTROL ACETATE,ROMIDEPSIN,IGROV1,8.31,Synergy
122517,MEGESTROL ACETATE,ROMIDEPSIN,ACHN,5.11,No_Effect
122518,MEGESTROL ACETATE,ROMIDEPSIN,EKVX,23.93,Synergy
122523,MEGESTROL ACETATE,ROMIDEPSIN,MCF7,6.7,No_Effect
122537,TENIPOSIDE,TOPOTECAN HYDROCHLORIDE,UACC62,-14.86,Antagonism
122554,TENIPOSIDE,TOPOTECAN HYDROCHLORIDE,IGROV1,-12.15,Antagonism
122557,TENIPOSIDE,TOPOTECAN HYDROCHLORIDE,A498,-7.97,Antagonism
122562,TENIPOSIDE,TOPOTECAN HYDROCHLORIDE,NCIH23,-5.6,No_Effect
122563,TENIPOSIDE,TOPOTECAN HYDROCHLORIDE,MCF7,-6.35,No_Effect
122567,TENIPOSIDE,TOPOTECAN HYDROCHLORIDE,KM12,-10.01,Antagonism
122599,VEMURAFENIB,CARMUSTINE,A549,7.75,Synergy
122601,LOMUSTINE,ROMIDEPSIN,EKVX,19.58,Synergy
122602,LOMUSTINE,ROMIDEPSIN,A498,-5.29,No_Effect
122604,LOMUSTINE,ROMIDEPSIN,NCIH23,-6.04,No_Effect
122605,LOMUSTINE,ROMIDEPSIN,MCF7,5.27,No_Effect
122607,LOMUSTINE,ROMIDEPSIN,KM12,-7.21,No_Effect
122768,TENIPOSIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,UACC62,-10.52,Antagonism
122782,TENIPOSIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,EKVX,-10.09,Antagonism
122783,TENIPOSIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,A549,-8.42,Antagonism
122786,TENIPOSIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,HT29,-7.88,Antagonism
122790,TENIPOSIDE,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,-5.52,No_Effect
122829,DEXRAZOXANE,ROMIDEPSIN,ACHN,-5.96,No_Effect
122830,DEXRAZOXANE,ROMIDEPSIN,EKVX,19.05,Synergy
122832,DEXRAZOXANE,ROMIDEPSIN,KM12,-8.71,Antagonism
122834,DEXRAZOXANE,ROMIDEPSIN,NCIH23,-6.17,No_Effect
122840,MEGESTROL ACETATE,AMINOLEVULINIC ACID HYDROCHLORIDE,A549,-5.99,No_Effect
122842,MEGESTROL ACETATE,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,7.77,Synergy
122847,MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,KM12,-5.59,No_Effect
122848,MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,NCIH23,-5.17,No_Effect
122851,MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,A549,-6.14,No_Effect
122852,MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,HT29,-6.58,No_Effect
122853,MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,IGROV1,-5.68,No_Effect
122859,MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,UACC62,-5.4,No_Effect
122865,LOMUSTINE,AMINOLEVULINIC ACID HYDROCHLORIDE,NCIH23,-5.74,No_Effect
122870,LOMUSTINE,AMINOLEVULINIC ACID HYDROCHLORIDE,HT29,-5.81,No_Effect
122873,LOMUSTINE,AMINOLEVULINIC ACID HYDROCHLORIDE,EKVX,-5.47,No_Effect
122876,LOMUSTINE,AMINOLEVULINIC ACID HYDROCHLORIDE,A549,-9.39,Antagonism
122887,LOMUSTINE,AMINOLEVULINIC ACID HYDROCHLORIDE,UACC62,-8.36,Antagonism
122900,LOMUSTINE,TOPOTECAN HYDROCHLORIDE,NCIH23,-6.74,No_Effect
122902,LOMUSTINE,TOPOTECAN HYDROCHLORIDE,KM12,-9.54,Antagonism
122907,LOMUSTINE,TOPOTECAN HYDROCHLORIDE,A498,-6.23,No_Effect
122908,LOMUSTINE,TOPOTECAN HYDROCHLORIDE,A549,-6.8,No_Effect
122910,LOMUSTINE,TOPOTECAN HYDROCHLORIDE,HT29,-8.14,Antagonism
122911,LOMUSTINE,TOPOTECAN HYDROCHLORIDE,IGROV1,-10.85,Antagonism
122928,LOMUSTINE,TOPOTECAN HYDROCHLORIDE,UACC62,-9.62,Antagonism
122956,LENALIDOMIDE,CRIZOTINIB,HCT116,-6.73,No_Effect
122958,LENALIDOMIDE,CRIZOTINIB,A549,-5.49,No_Effect
122960,LENALIDOMIDE,CRIZOTINIB,KM12,-7.22,No_Effect
123011,ABIRATERONE,CRIZOTINIB,NCIH23,-5.02,No_Effect
123085,VISMODEGIB,CRIZOTINIB,A549,-6.91,No_Effect
123091,AXITINIB,CRIZOTINIB,HCT116,-5.18,No_Effect
123176,VANDETANIB,CRIZOTINIB,KM12,5.75,No_Effect
123178,VANDETANIB,CRIZOTINIB,ACHN,-7.04,No_Effect
123179,VANDETANIB,CRIZOTINIB,A498,-6.15,No_Effect
123180,VANDETANIB,CRIZOTINIB,HCT116,-5.7,No_Effect
123183,CABAZITAXEL,CRIZOTINIB,NCIH23,7.73,Synergy
123186,CABAZITAXEL,CRIZOTINIB,EKVX,11.17,Synergy
123194,CABAZITAXEL,CRIZOTINIB,UACC62,-5.57,No_Effect
123210,DEXRAZOXANE,AMINOLEVULINIC ACID HYDROCHLORIDE,MCF7,-6.74,No_Effect
123211,DEXRAZOXANE,AMINOLEVULINIC ACID HYDROCHLORIDE,KM12,13.9,Synergy
123220,DEXRAZOXANE,AMINOLEVULINIC ACID HYDROCHLORIDE,A549,-6.24,No_Effect
123222,DEXRAZOXANE,AMINOLEVULINIC ACID HYDROCHLORIDE,HT29,-11.27,Antagonism
123226,URACIL MUSTARD,TOPOTECAN HYDROCHLORIDE,KM12,-6.88,No_Effect
123230,URACIL MUSTARD,TOPOTECAN HYDROCHLORIDE,MCF7,-7.89,Antagonism
123237,URACIL MUSTARD,TOPOTECAN HYDROCHLORIDE,A498,-10.31,Antagonism
123240,URACIL MUSTARD,TOPOTECAN HYDROCHLORIDE,IGROV1,-8.68,Antagonism
123241,URACIL MUSTARD,TOPOTECAN HYDROCHLORIDE,HT29,-10.65,Antagonism
123258,URACIL MUSTARD,TOPOTECAN HYDROCHLORIDE,UACC62,-13.62,Antagonism
123328,DACARBAZINE,TOPOTECAN HYDROCHLORIDE,A498,-5.13,No_Effect
123330,DACARBAZINE,TOPOTECAN HYDROCHLORIDE,IGROV1,-8.8,Antagonism
123331,DACARBAZINE,TOPOTECAN HYDROCHLORIDE,HT29,-5.27,No_Effect
123334,DACARBAZINE,TOPOTECAN HYDROCHLORIDE,KM12,-9.68,Antagonism
123336,DACARBAZINE,TOPOTECAN HYDROCHLORIDE,NCIH23,-6.86,No_Effect
123337,DACARBAZINE,TOPOTECAN HYDROCHLORIDE,MCF7,-5.3,No_Effect
123345,DACARBAZINE,TOPOTECAN HYDROCHLORIDE,UACC62,-5.05,No_Effect
123360,5-FU,TOPOTECAN HYDROCHLORIDE,NCIH23,-11.26,Antagonism
123362,5-FU,TOPOTECAN HYDROCHLORIDE,KM12,-8.43,Antagonism
123372,5-FU,TOPOTECAN HYDROCHLORIDE,A498,-9.43,Antagonism
123379,5-FU,TOPOTECAN HYDROCHLORIDE,UACC62,-9.46,Antagonism
123503,THIOGUANINE,TOPOTECAN HYDROCHLORIDE,KM12,-8.9,Antagonism
123504,THIOGUANINE,TOPOTECAN HYDROCHLORIDE,IGROV1,-5.35,No_Effect
123507,THIOGUANINE,TOPOTECAN HYDROCHLORIDE,EKVX,-10.78,Antagonism
123509,THIOGUANINE,TOPOTECAN HYDROCHLORIDE,A549,-5.48,No_Effect
123510,THIOGUANINE,TOPOTECAN HYDROCHLORIDE,A498,-5.34,No_Effect
123515,CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,NCIH23,-9.04,Antagonism
123517,CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,MCF7,-9.67,Antagonism
123520,CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,KM12,-7.23,No_Effect
123522,CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,HT29,-8.2,Antagonism
123526,CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,EKVX,-5.17,No_Effect
123528,CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,A498,-9.96,Antagonism
123538,CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,UACC62,-14.19,Antagonism
123552,MELPHALAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,UACC62,-10.95,Antagonism
123567,MELPHALAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,IGROV1,-12.08,Antagonism
123568,MELPHALAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,HT29,-6.2,No_Effect
123570,MELPHALAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,A549,-7.95,Antagonism
123575,MELPHALAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,KM12,-5.56,No_Effect
123578,MELPHALAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,MCF7,-10.42,Antagonism
123620,ALTRETAMINE,TOPOTECAN HYDROCHLORIDE,KM12,-10.64,Antagonism
123621,ALTRETAMINE,TOPOTECAN HYDROCHLORIDE,IGROV1,-6.83,No_Effect
123628,ALTRETAMINE,TOPOTECAN HYDROCHLORIDE,UACC62,-5.55,No_Effect
123736,PEMETREXED,CRIZOTINIB,KM12,-12.07,Antagonism
123737,PEMETREXED,CRIZOTINIB,IGROV1,-6.42,No_Effect
123741,PEMETREXED,CRIZOTINIB,A549,-13.08,Antagonism
123748,PEMETREXED,CRIZOTINIB,UACC62,-5.3,No_Effect
123778,GEFITINIB,CRIZOTINIB,HCT116,-9.05,Antagonism
123781,GEFITINIB,CRIZOTINIB,A498,-11.96,Antagonism
123782,GEFITINIB,CRIZOTINIB,A549,-6.99,No_Effect
123788,GEFITINIB,CRIZOTINIB,NCIH23,-6.67,No_Effect
123790,GEFITINIB,CRIZOTINIB,UACC62,-5.96,No_Effect
123806,EXEMESTANE,CRIZOTINIB,KM12,-11.19,Antagonism
123811,EXEMESTANE,CRIZOTINIB,ACHN,-5.07,No_Effect
123901,DEXRAZOXANE,TENIPOSIDE,EKVX,-5.25,No_Effect
123902,DEXRAZOXANE,TENIPOSIDE,ACHN,7.12,No_Effect
123904,DEXRAZOXANE,TENIPOSIDE,HT29,-16.14,Antagonism
124028,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,UACC62,-9.57,Antagonism
124037,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,KM12,-12.27,Antagonism
124039,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,NCIH23,-7.98,Antagonism
124040,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,MCF7,-8.43,Antagonism
124041,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,IGROV1,-10.51,Antagonism
124042,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,HT29,-13.18,Antagonism
124044,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,ACHN,-7.84,Antagonism
124045,DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,A498,-6.22,No_Effect
125456,MEGESTROL ACETATE,CRIZOTINIB,A549,-7.42,No_Effect
125493,LOMUSTINE,CRIZOTINIB,NCIH23,-5.26,No_Effect
125496,LOMUSTINE,CRIZOTINIB,KM12,-6.25,No_Effect
125502,LOMUSTINE,CRIZOTINIB,A549,-8.54,Antagonism
125503,LOMUSTINE,CRIZOTINIB,ACHN,-6.98,No_Effect
125505,LOMUSTINE,CRIZOTINIB,HT29,-5.16,No_Effect
125506,LOMUSTINE,CRIZOTINIB,IGROV1,-7.82,Antagonism
125514,LOMUSTINE,CRIZOTINIB,UACC62,-8.33,Antagonism
125775,TENIPOSIDE,CRIZOTINIB,EKVX,-8.93,Antagonism
125779,TENIPOSIDE,CRIZOTINIB,KM12,-6.74,No_Effect
125846,CHLORAMBUCIL,CRIZOTINIB,MCF7,-9.11,Antagonism
125847,CHLORAMBUCIL,CRIZOTINIB,NCIH23,-9.05,Antagonism
125851,CHLORAMBUCIL,CRIZOTINIB,HCT116,-14.13,Antagonism
125854,CHLORAMBUCIL,CRIZOTINIB,HT29,-7.81,Antagonism
125855,CHLORAMBUCIL,CRIZOTINIB,A498,-7.71,Antagonism
125856,CHLORAMBUCIL,CRIZOTINIB,A549,-5.86,No_Effect
125859,CHLORAMBUCIL,CRIZOTINIB,EKVX,-5.95,No_Effect
125873,CHLORAMBUCIL,CRIZOTINIB,UACC62,-10.82,Antagonism
125901,THIOGUANINE,CRIZOTINIB,MCF7,-5.85,No_Effect
125904,THIOGUANINE,CRIZOTINIB,A498,-6.19,No_Effect
125906,THIOGUANINE,CRIZOTINIB,EKVX,-11.45,Antagonism
125999,MELPHALAN HYDROCHLORIDE,CRIZOTINIB,IGROV1,-5.49,No_Effect
126001,MELPHALAN HYDROCHLORIDE,CRIZOTINIB,HCT116,-6.32,No_Effect
126004,MELPHALAN HYDROCHLORIDE,CRIZOTINIB,A549,-6.94,No_Effect
126009,MELPHALAN HYDROCHLORIDE,CRIZOTINIB,NCIH23,-7.69,Antagonism
126010,MELPHALAN HYDROCHLORIDE,CRIZOTINIB,MCF7,-8.31,Antagonism
126036,ALTRETAMINE,CRIZOTINIB,KM12,-6.03,No_Effect
126083,5-FU,CRIZOTINIB,NCIH23,-7.22,No_Effect
126086,5-FU,CRIZOTINIB,KM12,-13.2,Antagonism
126087,5-FU,CRIZOTINIB,IGROV1,9.94,Synergy
126094,5-FU,CRIZOTINIB,A498,-7.8,Antagonism
126161,VEMURAFENIB,AXITINIB,ACHN,6.27,No_Effect
126224,PAZOPANIB HYDROCHLORIDE,AXITINIB,ACHN,10.61,Synergy
126239,URACIL MUSTARD,CRIZOTINIB,NCIH23,-6.76,No_Effect
126240,URACIL MUSTARD,CRIZOTINIB,MCF7,-7.01,No_Effect
126245,URACIL MUSTARD,CRIZOTINIB,A498,-8.12,Antagonism
126246,URACIL MUSTARD,CRIZOTINIB,HT29,-8.78,Antagonism
126248,URACIL MUSTARD,CRIZOTINIB,HCT116,-5.79,No_Effect
126260,URACIL MUSTARD,CRIZOTINIB,UACC62,-10.21,Antagonism
126469,DACARBAZINE,CRIZOTINIB,ACHN,-6,No_Effect
126470,DACARBAZINE,CRIZOTINIB,A549,-5.46,No_Effect
126471,DACARBAZINE,CRIZOTINIB,IGROV1,-5.48,No_Effect
126473,DACARBAZINE,CRIZOTINIB,HCT116,-6.99,No_Effect
126474,DACARBAZINE,CRIZOTINIB,NCIH23,-5.02,No_Effect
126475,DACARBAZINE,CRIZOTINIB,KM12,-6.88,No_Effect
126881,VANDETANIB,TAMOXIFEN CITRATE,A549,-5.86,No_Effect
126883,VANDETANIB,TAMOXIFEN CITRATE,EKVX,-5.14,No_Effect
126885,VANDETANIB,TAMOXIFEN CITRATE,IGROV1,11.5,Synergy
126888,CABAZITAXEL,TAMOXIFEN CITRATE,EKVX,8.08,Synergy
126891,CABAZITAXEL,TAMOXIFEN CITRATE,A549,29.31,Synergy
126892,CABAZITAXEL,TAMOXIFEN CITRATE,ACHN,16.1,Synergy
126894,CABAZITAXEL,TAMOXIFEN CITRATE,A498,10.67,Synergy
126895,CABAZITAXEL,TAMOXIFEN CITRATE,HT29,38.87,Synergy
126896,CABAZITAXEL,TAMOXIFEN CITRATE,IGROV1,14.53,Synergy
126899,CABAZITAXEL,TAMOXIFEN CITRATE,HCT116,35.04,Synergy
126903,CABAZITAXEL,TAMOXIFEN CITRATE,NCIH23,8.89,Synergy
126904,CABAZITAXEL,TAMOXIFEN CITRATE,MCF7,16.14,Synergy
126925,CABAZITAXEL,TAMOXIFEN CITRATE,UACC62,14.57,Synergy
126947,CRIZOTINIB,AXITINIB,KM12,6.44,No_Effect
126951,CRIZOTINIB,AXITINIB,A549,-5.34,No_Effect
126960,VISMODEGIB,AXITINIB,ACHN,5.9,No_Effect
126991,CRIZOTINIB,TAMOXIFEN CITRATE,A549,-5.72,No_Effect
127001,VISMODEGIB,TAMOXIFEN CITRATE,KM12,-7.1,No_Effect
127013,VANDETANIB,AXITINIB,ACHN,-6.81,No_Effect
127030,CABAZITAXEL,AXITINIB,EKVX,5.99,No_Effect
127034,CABAZITAXEL,AXITINIB,NCIH23,6.78,No_Effect
127298,VEMURAFENIB,TAMOXIFEN CITRATE,UACC62,8.02,Synergy
127303,VEMURAFENIB,TAMOXIFEN CITRATE,HT29,9.03,Synergy
127311,LENALIDOMIDE,TAMOXIFEN CITRATE,KM12,-6.96,No_Effect
127319,ABIRATERONE,TAMOXIFEN CITRATE,KM12,-5.92,No_Effect
127394,DACARBAZINE,SUNITINIB,KM12,-15.31,Antagonism
127395,DACARBAZINE,SUNITINIB,IGROV1,-5.27,No_Effect
127398,DACARBAZINE,SUNITINIB,ACHN,-5.24,No_Effect
127401,PEMETREXED,TAMOXIFEN CITRATE,A549,-12.79,Antagonism
127742,GEFITINIB,TAMOXIFEN CITRATE,IGROV1,13.83,Synergy
127743,GEFITINIB,TAMOXIFEN CITRATE,HT29,6.09,No_Effect
127745,GEFITINIB,TAMOXIFEN CITRATE,EKVX,-7.29,No_Effect
127748,GEFITINIB,TAMOXIFEN CITRATE,UACC62,-5.3,No_Effect
127810,DEXRAZOXANE,CRIZOTINIB,UACC62,-5.97,No_Effect
127817,DEXRAZOXANE,CRIZOTINIB,MCF7,-8.22,Antagonism
127818,DEXRAZOXANE,CRIZOTINIB,KM12,-5.64,No_Effect
127821,DEXRAZOXANE,CRIZOTINIB,IGROV1,-6.5,No_Effect
127824,DEXRAZOXANE,CRIZOTINIB,A498,-6.15,No_Effect
127826,DEXRAZOXANE,CRIZOTINIB,ACHN,-6.21,No_Effect
127830,VISMODEGIB,TOPOTECAN HYDROCHLORIDE,NCIH23,-5.11,No_Effect
127831,VISMODEGIB,TOPOTECAN HYDROCHLORIDE,KM12,-11.52,Antagonism
127835,VISMODEGIB,TOPOTECAN HYDROCHLORIDE,IGROV1,-6.24,No_Effect
127836,VISMODEGIB,TOPOTECAN HYDROCHLORIDE,HT29,-6.02,No_Effect
127851,CRIZOTINIB,TOPOTECAN HYDROCHLORIDE,HT29,-6.68,No_Effect
127852,CRIZOTINIB,TOPOTECAN HYDROCHLORIDE,IGROV1,-6.8,No_Effect
127854,CRIZOTINIB,TOPOTECAN HYDROCHLORIDE,HCT116,-8.46,Antagonism
127855,CRIZOTINIB,TOPOTECAN HYDROCHLORIDE,A498,-6.33,No_Effect
127856,CRIZOTINIB,TOPOTECAN HYDROCHLORIDE,ACHN,-6.18,No_Effect
